ID,Sex.mode,Treatment,Mate,Timepoint,Group,Eggs,Hatch,Develop,Undevelop,DevRate,Dev_only_rate,Hatch_only_rate,grp,Batch,age
ATU4.03,Parthenogenesis,Antibiotic,Unmated,17,ATU,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATU4.03,Parthenogenesis,Antibiotic,Unmated,18,ATU,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ACU4.01,Parthenogenesis,Control,Unmated,1,ACU,3,3,0,0,1,0,1,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,2,ACU,3,3,0,0,1,0,1,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,3,ACU,2,2,0,0,1,0,1,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,4,ACU,3,3,0,0,1,0,1,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,5,ACU,5,5,0,0,1,0,1,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,6,ACU,6,5,1,0,1,0.166666667,0.833333333,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,7,ACU,4,3,0,1,0.75,0,0.75,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,8,ACU,5,4,0,1,0.8,0,0.8,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,9,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,10,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,11,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,12,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,13,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,14,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,15,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,16,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,17,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.01,Parthenogenesis,Control,Unmated,18,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,1,ACU,3,2,1,0,1,0.333333333,0.666666667,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,2,ACU,5,4,1,0,1,0.2,0.8,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,3,ACU,5,0,0,5,0,0,0,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,4,ACU,2,0,1,1,0.5,0.5,0,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,5,ACU,4,2,0,2,0.5,0,0.5,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,6,ACU,1,1,0,0,1,0,1,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,7,ACU,2,2,0,0,1,0,1,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,8,ACU,1,1,0,0,1,0,1,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,9,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,10,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,11,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,12,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,13,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,14,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,15,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,16,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,17,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.02,Parthenogenesis,Control,Unmated,18,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,1,ACU,0,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,2,ACU,4,4,0,0,1,0,1,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,3,ACU,4,3,0,1,0.75,0,0.75,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,4,ACU,1,0,0,1,0,0,0,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,5,ACU,0,0,0,0,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,6,ACU,4,4,0,0,1,0,1,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,7,ACU,3,3,0,0,1,0,1,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,8,ACU,7,5,2,0,1,0.285714286,0.714285714,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,9,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,10,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,11,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,12,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,13,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,14,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,15,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,16,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,17,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.03,Parthenogenesis,Control,Unmated,18,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,1,ACU,2,2,0,0,1,0,1,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,2,ACU,4,4,0,0,1,0,1,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,3,ACU,6,3,0,3,0.5,0,0.5,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,4,ACU,6,6,0,0,1,0,1,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,5,ACU,4,4,0,0,1,0,1,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,6,ACU,5,5,0,0,1,0,1,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,7,ACU,4,3,1,0,1,0.25,0.75,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,8,ACU,5,5,0,0,1,0,1,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,9,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,10,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,11,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,12,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,13,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,14,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,15,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,16,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,17,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACU4.04,Parthenogenesis,Control,Unmated,18,ACU,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,1,ATM,3,2,1,0,1,0.333333333,0.666666667,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,2,ATM,11,0,1,10,0.090909091,0.090909091,0,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,3,ATM,4,0,0,4,0,0,0,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,4,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,5,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,6,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,7,ATM,5,4,1,0,1,0.2,0.8,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,8,ATM,1,0,0,1,0,0,0,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.01,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,1,ATM,1,1,0,0,1,0,1,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,2,ATM,5,0,0,5,0,0,0,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,3,ATM,1,0,0,1,0,0,0,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,4,ATM,5,3,2,0,1,0.4,0.6,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,5,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,6,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,7,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,8,ATM,1,0,0,1,0,0,0,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.02,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,1,ATM,1,0,1,0,1,1,0,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,2,ATM,2,1,0,1,0.5,0,0.5,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,3,ATM,1,0,0,1,0,0,0,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,4,ATM,3,1,0,2,0.333333333,0,0.333333333,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,5,ATM,0,0,0,0,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,6,ATM,0,0,0,0,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,7,ATM,0,0,0,0,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,8,ATM,0,0,0,0,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.03,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,1,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,2,ATM,2,1,1,0,1,0.5,0.5,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,3,ATM,1,0,0,1,0,0,0,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,4,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,5,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,6,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,7,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,8,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.04,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,1,ATM,1,1,0,0,1,0,1,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,2,ATM,8,4,1,3,0.625,0.125,0.5,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,3,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,4,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,5,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,6,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,7,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,8,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.05,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,1,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,2,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,3,ATM,1,0,0,1,0,0,0,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,4,ATM,2,0,0,2,0,0,0,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,5,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,6,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,7,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,8,ATM,0,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ATM4.06,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,4,10
ACM4.01,Parthenogenesis,Control,Mated,1,ACM,4,2,1,1,0.75,0.25,0.5,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,2,ACM,0,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,3,ACM,3,1,1,1,0.666666667,0.333333333,0.333333333,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,4,ACM,2,0,2,0,1,1,0,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,5,ACM,3,3,0,0,1,0,1,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,6,ACM,5,3,1,1,0.8,0.2,0.6,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,7,ACM,1,1,0,0,1,0,1,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,8,ACM,3,1,1,1,0.666666667,0.333333333,0.333333333,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.01,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,1,ACM,1,1,0,0,1,0,1,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,2,ACM,4,1,3,0,1,0.75,0.25,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,3,ACM,2,1,1,0,1,0.5,0.5,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,4,ACM,4,4,0,0,1,0,1,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,5,ACM,4,4,0,0,1,0,1,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,6,ACM,5,5,0,0,1,0,1,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,7,ACM,2,2,0,0,1,0,1,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,8,ACM,5,5,0,0,1,0,1,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.02,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,1,ACM,2,2,0,0,1,0,1,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,2,ACM,8,6,1,1,0.875,0.125,0.75,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,3,ACM,6,4,0,2,0.666666667,0,0.666666667,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,4,ACM,8,6,2,0,1,0.25,0.75,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,5,ACM,0,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,6,ACM,5,5,0,0,1,0,1,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,7,ACM,3,3,0,0,1,0,1,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,8,ACM,6,3,3,0,1,0.5,0.5,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.03,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.04,Parthenogenesis,Control,Mated,1,ACM,0,NA,NA,NA,NA,NA,NA,AC,4,10
ACM4.04,Parthenogenesis,Control,Mated,2,ACM,6,4,2,0,1,0.333333333,0.666666667,AC,4,10
ACM4.04,Parthenogenesis,Control,Mated,3,ACM,0,0,0,0,NA,NA,NA,AC,4,10
ACM4.04,Parthenogenesis,Control,Mated,4,ACM,6,2,1,3,0.5,0.166666667,0.333333333,AC,4,10
ACM4.04,Parthenogenesis,Control,Mated,5,ACM,1,0,0,1,0,0,0,AC,4,10
ACM4.04,Parthenogenesis,Control,Mated,6,ACM,2,2,0,0,1,0,1,AC,4,10
